Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"K Ayanyan, H Madoyan","The Impact of Central Bank of Armenia's Communication on Policy Rate Expectations",2025,"","cse.aua.am","https://cse.aua.am/wp-content/uploads/2025/06/Kristina_Ayanyan_Capstone.pdf","",83,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,2,1,"… This study examines the role of central bank communication in shaping short-term monetary policy expectations in Armenia. Using English transcripts of the Central Bank of the …","https://cse.aua.am/wp-content/uploads/2025/06/Kristina_Ayanyan_Capstone.pdf","https://scholar.google.com/scholar?q=related:6VLmC7MLAiAJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"TC Albuquerque","Semantic similarity and the communication reform of the Central Bank of Brazil",2025,"","teses.usp.br","https://www.teses.usp.br/teses/disponiveis/12/12138/tde-03092025-154744/en.php","",84,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… Central bank communication has evolved into a critical … Most of the literature on central bank communication examines the … of central bank communication on multiple asset prices. …","https://www.teses.usp.br/teses/disponiveis/12/12138/tde-03092025-154744/publico/Corrigida_ThiagoAlbuquerque.pdf","https://scholar.google.com/scholar?q=related:YLHkrEOINUEJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"F Innocenti, TH Li","“Whatever it takes”: a good communication strategy?",,"tsunghsien1124.github.io","","https://tsunghsien1124.github.io/assets/files/IL_CBBP.pdf","",85,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,2,,"… We develop a model of central bank communication in a Bayesian persuasion framework, … Our findings underscore the strategic role of central bank communication as a flexible and …","https://tsunghsien1124.github.io/assets/files/IL_CBBP.pdf","https://scholar.google.com/scholar?q=related:UCi8kGa6Xe8J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"J Blicharski","Information Policy of the Federal Reserve System and the European Central Bank During and After the Pandemic Crisis",2025,"Finanse i Prawo Finansowe","ceeol.com","https://www.ceeol.com/search/article-detail?id=1395624","",86,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… The importance of central bank communication also seems to be recognised by policymakers themselves. After finishing his term as Chairman of the Board of the Governors of the FED, …","https://dspace.uni.lodz.pl/bitstream/handle/11089/57165/207-247_Blicharski.pdf?sequence=1&isAllowed=y","https://scholar.google.com/scholar?q=related:f_K_V_YOuPQJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"M Soosalu","Monetary Policy Surprises and Central Bank Communication in Canada",2025,"Available at SSRN 5297142","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5297142","",87,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"This paper examines non-monetary news in Canadian monetary policy surprises. I explore two channels:(i) an information channel, where the Central Bank and market participants …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5297142","https://scholar.google.com/scholar?q=related:wNaGR6VII5AJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
2,"H Jbir","Does financial stability communication affect financial asset prices? Evidence from the Bank of England's communication experiment",2025,"International Journal of Finance &Economics","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/ijfe.2991","https://scholar.google.com/scholar?cites=2665093401249686626&as_sdt=2005&sciodt=2007&hl=en",88,"2026-02-04 17:13:16","","10.1002/ijfe.2991","",,,,,,2,2.00,2,1,1,"… We contribute to the literature on central bank communication on financial stability in three respects. First, we examine communication practices reflected in the frequency, scheduling, …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/ijfe.2991","https://scholar.google.com/scholar?q=related:YqS5AlRQ_CQJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"P Deniz, T Stengos","Who Is Leading in Communication Tone? Wavelet Analysis of the Fed and the ECB",2025,"Journal of Risk and Financial Management","mdpi.com","https://www.mdpi.com/1911-8074/18/4/191","",89,"2026-02-04 17:13:16","HTML","","",,,,,,0,0.00,0,2,1,"This study examines the relationship between the communication tone of the Fed and that of the ECB over the period from January 2000 to September 2023. The tones were measured …","https://www.mdpi.com/1911-8074/18/4/191","https://scholar.google.com/scholar?q=related:hvlJpk9YNR0J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
21,"M Baumgärtner, J Zahner","Whatever it takes to understand a central banker-Embedding their words using neural networks",2025,"Journal of International Economics","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022199625000571","https://scholar.google.com/scholar?cites=7673191596566839454&as_sdt=2005&sciodt=2007&hl=en",90,"2026-02-04 17:13:16","HTML","","",,,,,,21,21.00,11,2,1,"… Using a novel corpus of 22,000 documents from 128 central banks, we generate the first domain-specific embeddings for central bank communication that outperform dictionaries and …","https://www.sciencedirect.com/science/article/pii/S0022199625000571","https://scholar.google.com/scholar?q=related:ngDhThqnfGoJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"P Nalugonvu","The effect of the central bank sentiments on the performance of financial markets",2025,"","epublications.vu.lt","https://epublications.vu.lt/object/elaba:229580867/","",91,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… There must be a more comprehensive empirical evaluation of the ways in which financial markets are influenced by the content and tone of various central bank communication …","https://epublications.vu.lt/object/elaba:229580867/229580867.pdf","https://scholar.google.com/scholar?q=related:QRjI3jpkPCcJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
211,"M Schmeling, C Wagner","Does central bank tone move asset prices?",2025,"Journal of Financial and Quantitative …","cambridge.org","https://www.cambridge.org/core/journals/journal-of-financial-and-quantitative-analysis/article/does-central-bank-tone-move-asset-prices/13B4E0446FBE96268543CB20BCBAF345","https://scholar.google.com/scholar?cites=132859127854139918&as_sdt=2005&sciodt=2007&hl=en",92,"2026-02-04 17:13:16","","","",,,,,,211,211.00,106,2,1,"… This article shows that changes in the tone of central bank communication have a significant effect on asset prices. Tone captures how the central bank frames economic fundamentals …","https://www.cambridge.org/core/services/aop-cambridge-core/content/view/13B4E0446FBE96268543CB20BCBAF345/S0022109024000073a.pdf/does-central-bank-tone-move-asset-prices.pdf","https://scholar.google.com/scholar?q=related:DgrqQKwC2AEJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"T Berger, S Wintter","The Newspaper Channel of Monetary Communication: Do Consumers Hear What the ECB Says?",2025,"Available at SSRN 5718121","uni-goettingen.de","https://www.uni-goettingen.de/de/document/download/db4adc2cb619bb27381c8bb16d657aca.pdf/Manuscript_Reading_Consumer_Inflation_Expectations%20(2).pdf","",93,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,2,1,"… statements, they can offer additional insights into central bank communication. A well-… This study focuses on the transmission from central bank communication to consumer inflation …","https://www.uni-goettingen.de/de/document/download/db4adc2cb619bb27381c8bb16d657aca.pdf/Manuscript_Reading_Consumer_Inflation_Expectations%20(2).pdf","https://scholar.google.com/scholar?q=related:Ev_IieE_3p4J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"MB Zafar","CentralBank-BERT: Machine Learning Evidence on Central Bank Digital Currency Discourse",2025,"Available at SSRN","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5404456","",94,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… This yearover-year composition is consistent with the overall shares reported in Table 3 and reinforces the interpretation that central-bank communication increasingly focused on …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5404456","https://scholar.google.com/scholar?q=related:b0JdBhiL8oIJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"L Leek","Obsolete but influential? the role of national central banks in shaping the European central bank agenda",2025,"Journal of European Public Policy","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/13501763.2025.2594031","",95,"2026-02-04 17:13:16","","10.1080/13501763.2025.2594031","",,,,,,0,0.00,0,1,1,"… To test this, I use central bank communication which is not just ‘cheap talk’ but is argued to set political directions and lead to actual responses (Blinder et al., Citation2008; Cross &…","","https://scholar.google.com/scholar?q=related:KNNtFIfsWSEJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"H Oriola, M Picault","Political central bank coverage",2025,"Public Choice","Springer","https://link.springer.com/article/10.1007/s11127-024-01234-5","https://scholar.google.com/scholar?cites=11548760755771484492&as_sdt=2005&sciodt=2007&hl=en",96,"2026-02-04 17:13:16","HTML","10.1007/s11127-024-01234-5","",,,,,,1,1.00,1,2,1,"… a significant effect of central bank communication on exchange rates, whereas Picault and Renault (2017) emphasized the importance of central bank communication in predicting …","https://link.springer.com/article/10.1007/s11127-024-01234-5","https://scholar.google.com/scholar?q=related:TCm7K7hwRaAJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"R Fernández-Fuertes","Monetary Policy Schocks: A New Hope Large Language Models and Central Bank Communication",2025,"BAFFI CAREFIN Centre Research Paper","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5681210","https://scholar.google.com/scholar?cites=12163416146589258721&as_sdt=2005&sciodt=2007&hl=en",97,"2026-02-04 17:13:16","","","",,,,,,1,1.00,1,1,1,"I develop a multi-agent LLM framework that processes Federal Reserve communications to construct narrative monetary policy surprises. By analyzing Beige Books and Minutes …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5681210","https://scholar.google.com/scholar?q=related:4RO0cIoizagJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"S Avetisyan","The Evolution and Analysis of Central Banking: A Comprehensive Literature Review",2025,"Available at SSRN 5300134","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5300134","",98,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… Text mining methodologies provide valuable tools for analyzing central bank communication and understanding its impact on financial markets. 4. Globalization and Macroeconomic …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5300134","https://scholar.google.com/scholar?q=related:F4_6qqWAf00J:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"A Ye","The Language of Central Banking: Measuring Complexity and Market Impact",2025,"","economics.yale.edu","https://economics.yale.edu/sites/default/files/2025-05/Alex%20Ye%20-%20Economics%20Thesis.pdf","",99,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,1,1,"… Section 2 describes related literature as well as hypotheses that have been presented on the topic of central bank communication. Section 3 provides an overview of monetary policy …","https://economics.yale.edu/sites/default/files/2025-05/Alex%20Ye%20-%20Economics%20Thesis.pdf","https://scholar.google.com/scholar?q=related:AAKbafrdT0cJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
3,"S Prodan, L Stanca, DC Dabija","What do citizens think of central bank digital currencies in the euro context? A Twitter sentiment analysis",2025,"Kybernetes","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/k-10-2024-2866/full/html","https://scholar.google.com/scholar?cites=8163825675784562522&as_sdt=2005&sciodt=2007&hl=en",100,"2026-02-04 17:13:16","","10.1108/k-10-2024-2866","",,,,,,3,3.00,1,3,1,"… to developing a state-of-the-art, modern central banking system and preventing and mitigating systemic financial risks globally lies in figuring out how central bank communication …","https://www.emerald.com/k/article/doi/10.1108/K-10-2024-2866/1259763","https://scholar.google.com/scholar?q=related:WidaxTK8S3EJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"B Mueller","Central Bankers Who Doubt: Measuring Knowledge of the Limits of Knowledge",2025,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5114706","",101,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… This study contributes to the literature on central bank communication by quantifying shifts in epistemic attitudes, offering insights into how central bankers navigate the tension between …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5114706","https://scholar.google.com/scholar?q=related:Ghigs_4mJmYJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"AG D'Amati, G Hassall","Embracing the Future: Tense Patterns and Forward-Looking Central Bank Communication",,"warwick.ac.uk","","https://warwick.ac.uk/fac/soc/economics/staff/guerrieridamati/FL_project.pdf","",102,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,2,,"… We explain our findings in a model where central bank communication reveals how strongly they are reacting to future economic conditions, which in-turn affects private sector …","https://warwick.ac.uk/fac/soc/economics/staff/guerrieridamati/FL_project.pdf","https://scholar.google.com/scholar?q=related:IEVid9tFsSwJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"MC Daly","Dynamic Central Bank Communication",2025,"FRBSF Economic Letter","frbsf.org","https://www.frbsf.org/wp-content/uploads/el2025-15.pdf","",103,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,1,1,"… above all others, perhaps because it’s perennial, and that is central bank communication. … I want to emphasize that today I'm speaking broadly about central bank communication—my …","https://www.frbsf.org/wp-content/uploads/el2025-15.pdf","https://scholar.google.com/scholar?q=related:jmRhX39d4XUJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"M Feldkircher, P Koráb, V Teliha","What Do Central Bankers Talk About? Evidence From the BIS Archive CAMA Working Paper 35/2025 June 2025",2025,"","crawford.anu.edu.au","https://crawford.anu.edu.au/sites/default/files/2025-06/35_2025_Feldkircher_Korab_Teliha_1.pdf","",104,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,3,1,"… Our findings show that central bank communication is structured around a set of enduring policy ”evergreens”—most notably monetary policy, financial stability, and banking supervision…","https://crawford.anu.edu.au/sites/default/files/2025-06/35_2025_Feldkircher_Korab_Teliha_1.pdf","https://scholar.google.com/scholar?q=related:37ttNACQ0LEJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
3,"B Braun","Noisy politics, quiet technocrats? Central banking in contentious times",2025,"Regulation and Governance","eprints.lse.ac.uk","https://eprints.lse.ac.uk/128420/1/Regulation_Governance_-_2025_-_Braun_-_Noisy_Politics_Quiet_Technocrats_Strategic_Silence_by_Central_Banks.pdf","https://scholar.google.com/scholar?cites=9837689340505122534&as_sdt=2005&sciodt=2007&hl=en",105,"2026-02-04 17:13:16","PDF","","",,,,,,3,3.00,3,1,1,"… Our dependent variable is the relative intensity of central bank communication on QE- related topics. Our textual corpus consists of 11,243 speeches delivered by central bank officials …","https://eprints.lse.ac.uk/128420/1/Regulation_Governance_-_2025_-_Braun_-_Noisy_Politics_Quiet_Technocrats_Strategic_Silence_by_Central_Banks.pdf","https://scholar.google.com/scholar?q=related:5mZ0N1V-hogJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"O Akarsu, F Karahan, H Torun","Communication as policy and firm uncertainty: evidence from randomised control trial",2025,"BIS Papers chapters","bis.org","https://www.bis.org/publ/bppdf/bispap163.pdf#page=127","",106,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,3,1,"… design to show that information treatments can shift the level of inflation expectations and influence firms’ decisions, this paper asks a distinct question: can central bank communication …","https://www.bis.org/publ/bppdf/bispap163.pdf#page=127","https://scholar.google.com/scholar?q=related:3YFvr5EMZ3AJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"T Wang, B Yee, T Rehman, E Lee","Beyond Words: Predicting Market Volatility from Multimodal Central Bank Communication",2025,"Available at SSRN 5977534","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5977534","",107,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,4,1,"… We bring this perspective to unstructured central bank communication by using multimodal AI to … Despite this progress, existing work on central bank communication typically evaluates …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5977534","https://scholar.google.com/scholar?q=related:PGxcJLynlvsJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
22,"M Ehrmann","Trust in central banks",2025,"Journal of Economic Surveys","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/joes.12703","https://scholar.google.com/scholar?cites=4702380612898993262&as_sdt=2005&sciodt=2007&hl=en",108,"2026-02-04 17:13:16","","10.1111/joes.12703","",,,,,,22,22.00,22,1,1,"… review of central bank communication with the general public: “All this makes us think that building trust may be the most important objective of central bank communication with the …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/joes.12703","https://scholar.google.com/scholar?q=related:bjSHzkA2QkEJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"H Yulianto","Central banks as catalysts for economic literacy: a framework for building smart citizens",2025,"Interdisciplinary Journal of Global and …","jurnal-ijgam.or.id","https://jurnal-ijgam.or.id/index.php/IJGAM/article/view/18","https://scholar.google.com/scholar?cites=886468214408651166&as_sdt=2005&sciodt=2007&hl=en",109,"2026-02-04 17:13:16","","","",,,,,,1,1.00,1,1,1,"… This process included searches of academic databases using strategic keywords (economic literacy, central bank communication, smart citizens), with the following inclusion criteria: (1) …","https://jurnal-ijgam.or.id/index.php/IJGAM/article/download/18/37","https://scholar.google.com/scholar?q=related:nqGA8CReTQwJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"T Song, S Yuan, R Zhong","Advanced Hyena Hierarchy Architectures for Predictive Modeling of Interest Rate Dynamics from Central Bank Communications",2025,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/15/12/6420","",110,"2026-02-04 17:13:16","HTML","","",,,,,,0,0.00,0,3,1,"… We examine the evolution of central bank communication analysis, advances in long sequence modeling architectures, parameter-efficient fine-tuning techniques, and domain …","https://www.mdpi.com/2076-3417/15/12/6420","https://scholar.google.com/scholar?q=related:p_bOcQ2Y3NEJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"J Klose, L Müller, V Smirnov","Do Central Banks Influence Sustainable Investments? An Analysis of Central Bank Speeches on Climate Change in the Euro Area",2025,"","researchgate.net","https://www.researchgate.net/profile/Victor-Smirnov-6/publication/397525293_Do_Central_Banks_Influence_Sustainable_Investments_An_Analysis_of_Central_Bank_Speeches_on_Climate_Change_in_the_Euro_Area/links/6914b030d041744aa80afd42/Do-Central-Banks-Influence-Sustainable-Investments-An-Analysis-of-Central-Bank-Speeches-on-Climate-Change-in-the-Euro-Area.pdf","",111,"2026-02-04 17:13:16","PDF","","",,,,,,0,0.00,0,3,1,"… Accordingly, we expect that more prominent central bank communication on climate change … of sentiment in financial market responses to central bank communication (Barry et al., 2025…","https://www.researchgate.net/profile/Victor-Smirnov-6/publication/397525293_Do_Central_Banks_Influence_Sustainable_Investments_An_Analysis_of_Central_Bank_Speeches_on_Climate_Change_in_the_Euro_Area/links/6914b030d041744aa80afd42/Do-Central-Banks-Influence-Sustainable-Investments-An-Analysis-of-Central-Bank-Speeches-on-Climate-Change-in-the-Euro-Area.pdf","https://scholar.google.com/scholar?q=related:mr951DzaTwEJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"R Plato-Shinar, L Maman","Public Attitudes Towards CBDC and the Role of Trust in the Central Bank",2025,"Bar Ilan University Faculty of Law …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5391589","",112,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,2,1,"This article addresses the increasing global interest in retail CBDCs by examining the willingness of the public to adopt it. Despite extensive international exploration of CBDCs, there …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5391589","https://scholar.google.com/scholar?q=related:AcLWJpuszVgJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"АВ Кошкин","К вопросу эволюции коммуникационных стратегий центральных банков",2025,"Экономика: вчера, сегодня, завтра","publishing-vak.ru","http://publishing-vak.ru/file/archive-economy-2025-1/a7-koshkin.pdf","https://scholar.google.com/scholar?cites=7043171120373921158&as_sdt=2005&sciodt=2007&hl=en",113,"2026-02-04 17:13:16","PDF","","",,,,,,1,1.00,1,1,1,"… On the Evolution of Central Bank Communication Strategies … The study characterizes the openness of central bank communication strategies and provides a brief overview of indices …","http://publishing-vak.ru/file/archive-economy-2025-1/a7-koshkin.pdf","https://scholar.google.com/scholar?q=related:hnUtUtFevmEJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
21,"J Benchimol, S Kazinnik, Y Saadon","Federal Reserve Communication and the COVID‐19 Pandemic",2025,"The Manchester School","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/manc.12520","https://scholar.google.com/scholar?cites=1582607301946803084&as_sdt=2005&sciodt=2007&hl=en",114,"2026-02-04 17:13:16","","10.1111/manc.12520","",,,,,,21,21.00,7,3,1,"… Our findings add to the growing literature on central bank communication during crises, which emphasizes the importance of timely and transparent communication in managing market …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/manc.12520","https://scholar.google.com/scholar?q=related:jIN6w_SM9hUJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
38,"K Istrefi, F Odendahl, G Sestieri","ECB communication and its impact on financial markets",2025,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4977713","https://scholar.google.com/scholar?cites=18096312022693542670&as_sdt=2005&sciodt=2007&hl=en",115,"2026-02-04 17:13:16","","","",,,,,,38,38.00,13,3,1,"… changes in a narrow window around central bank communication events, similar to the … to assess the significance of asset movements around central bank communication.Figure C…","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4977713","https://scholar.google.com/scholar?q=related:DntHAegDI_sJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"B Badr","Trust in Central Banks as a Moderator in the Digital Era: Linking Social Media Sentiment to Consumer Spending",2025,"Available at SSRN 5341253","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5341253","",116,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,1,1,"… The efficacy of monetary policy, and indeed the broader stability of financial systems, now hinges critically on public trust and the strategic effectiveness of central bank communication …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5341253","https://scholar.google.com/scholar?q=related:qWuGL9Nr-sAJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"V Lupsa","Central bank transparency and future monetary policy: International evidence",2025,"","dspace.cuni.cz","https://dspace.cuni.cz/bitstream/handle/20.500.11956/196841/120498370.pdf?sequence=1","https://scholar.google.com/scholar?cites=5007113940999348899&as_sdt=2005&sciodt=2007&hl=en",117,"2026-02-04 17:13:16","PDF","","",,,,,,1,1.00,1,1,1,"… (2011) examines the benefits and drawbacks of the central bank communication, … These two aspects have important implications for the central bank communication. When considering …","https://dspace.cuni.cz/bitstream/handle/20.500.11956/196841/120498370.pdf?sequence=1","https://scholar.google.com/scholar?q=related:oyIsu5nXfEUJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"L Gifuni, F Ravazzolo","When Topics Drive Central Bank Transparency",2025,"Available at SSRN 5310029","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5310029","https://scholar.google.com/scholar?cites=3152034901439674997&as_sdt=2005&sciodt=2007&hl=en",118,"2026-02-04 17:13:16","","","",,,,,,1,1.00,1,2,1,"… To assess the impact of central bank communication complexity on market liquidity, we focus on the 10-Year South African Government Bond; a key benchmark instrument in South …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5310029","https://scholar.google.com/scholar?q=related:dfrx6wpHvisJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
1,"N Kourentzes, R Fildes","Beyond the numbers: The role of people and processes in central bank forecasting",2025,"International Journal of Forecasting","Elsevier","https://www.sciencedirect.com/science/article/pii/S0169207025001037","https://scholar.google.com/scholar?cites=10136470078586142845&as_sdt=2005&sciodt=2007&hl=en",119,"2026-02-04 17:13:16","HTML","","",,,,,,1,1.00,1,2,1,"We complement the previous discussions of Bernanke’s review of the Bank of England’s forecasting activities and highlight directions for future research that are relevant to central …","https://www.sciencedirect.com/science/article/pii/S0169207025001037","https://scholar.google.com/scholar?q=related:fcCAxtT5q4wJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"HD Pradana, I Yunita, A Alamsyah…","Do Words Matter? Evidence from Bank Indonesia's Communication, Interest Rates, Inflation, and Stock Market Volatility",2025,"… Masalah Ekonomi dan …","journals2.ums.ac.id","https://journals2.ums.ac.id/jep/article/view/11824","",120,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,4,1,"… (NLP) techniques and econometric analysis using BI speeches and macroeconomic data from 20142024, this research offers new insights into how central bank communication can be …","https://journals2.ums.ac.id/jep/article/download/11824/4790","https://scholar.google.com/scholar?q=related:yqMRrMlGT8AJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
0,"MB Tufaner, N Köse, AT Süt","Is the action or discourse of the Central Bank of the Republic of Türkiye more effective on expected inflation?",2025,"Panoeconomicus","doiserbia.nb.rs","https://doiserbia.nb.rs/Article.aspx?ID=1452-595X2500017T","",121,"2026-02-04 17:13:16","","","",,,,,,0,0.00,0,3,1,"… Section 2 provides information about central bank communication and expectation management. Previous research and contributions of the study are discussed in Section 3. Section 4 …","https://doiserbia.nb.rs/ft.aspx?id=1452-595X2500017T","https://scholar.google.com/scholar?q=related:eRBcvw7IIlYJ:scholar.google.com/&scioq=%22central+bank+communication%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2025"
